ResponseId,ih_final,qid,text,review_topic,w3_qid,respect,enjoy_numConf_original,persuasive_numConf_original,articulatedConf_original,informativeConf_original,aggressiveConf_original,persuasive_meConf_original,enjoy_numConf_conf,persuasive_numConf_conf,articulatedConf_conf,informativeConf_conf,aggressiveConf_conf,persuasive_meConf_conf,original_text,posConf
R_037rvKYBEDsPVjX,y,im_IHy_122,"I feel that immigrants contribute positively to the country. On balance, I feel that immigrants contribute more to the country than cause problems. I feel people should be given a chance to at least make their case about immigrating. I think diversity is good for our country.",im,im_IHy_122_0,64.1,1,0,0,0,0,0,1,1,1,1,1,1,True,True
R_2VJZyCiMxy2zS3S,y,im_IHy_122,"I feel that immigrants contribute positively to the country. On balance, I feel that immigrants contribute more to the country than cause problems. I feel people should be given a chance to at least make their case about immigrating. I think diversity is good for our country.",im,im_IHy_122_0,64.1,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_p9qYYLkEUXhAy5P,n,im_IHy_122,Immigrants defintely contribute positively to the country. They absolutely contribute more to the country than cause problems. People should be given a chance to immigrate if they want to. Diversity is absolutely critical for our country.,im,im_IHy_122_4,64.1,0,0,0,0,0,0,1,1,1,1,0,1,False,True
R_29pnvvSUj5t5IEQ,y,im_IHy_103,"I think that recent immigration has been very beneficial to us. I feel that the immigrants put more money into the economy by virtue of them just being out here. I believe that we can all work together to make this country great and it will be through acceptance and inclusion. I feel that it's just the right way, and I can't say that I know all there is to know, but in my opinion it's only been helpful.",im,im_IHy_103_0,65.0,1,0,1,0,0,1,1,1,1,1,1,1,True,True
R_1JPJN3Q1dEHXqJj,y,im_IHy_103,"I think that recent immigration has been very beneficial to us. I feel that the immigrants put more money into the economy by virtue of them just being out here. I believe that we can all work together to make this country great and it will be through acceptance and inclusion. I feel that it's just the right way, and I can't say that I know all there is to know, but in my opinion it's only been helpful.",im,im_IHy_103_0,65.0,1,0,0,0,0,0,1,1,1,1,1,1,True,True
R_2ccRM4n1vKhrEEY,n,im_IHy_103,Recent immigration has been very beneficial to us. Immigrants put more money into the economy by virtue of them just being out here. We can all work together to make this country great and it will be through acceptance and inclusion. That is the right way.,im,im_IHy_103_3,65.0,1,0,1,1,0,1,1,1,1,1,1,1,False,True
R_29pnvvSUj5t5IEQ,y,im_IHy_18,"In my opinion, recent immigration is good for the US. I am not an expert but I believe that having immigrants in the US is a good thing because it diversifies our culture. Chage is good for the US. It invites all of to be open-minded about others in my opinion.",im,im_IHy_18_0,39.583333333333336,1,0,1,0,0,1,1,0,1,0,0,1,True,False
R_3ncrrFM2XJ0E0Lz,n,im_IHy_18,Recent immigration is good for the US. Having immigrants in the US is a good thing because it diversifies our culture. Change is good for the US. It invites all of to be open-minded about others.,im,im_IHy_18_1,39.583333333333336,1,0,0,0,0,0,0,0,0,0,0,0,False,False
R_2ccRM4n1vKhrEEY,n,im_IHy_18,Recent immigration is good for the US. Having immigrants in the US is a good thing because it diversifies our culture. Change is good for the US. It invites all of to be open-minded about others.,im,im_IHy_18_1,39.583333333333336,1,0,1,1,0,1,0,0,0,0,0,0,False,False
R_1gCJzBMqn5wSL2f,n,im_IHn_2,"I am an immigrant so I know that the recent immigration has done more good than harm. I am tired of racist people saying other wise. Immigrants obviously feel in the gap to cheaper jobs. Also, american born people are not having kids and will lead to a population collapse.",im,im_IHn_2_0,32.857142857142854,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_31AjFjMjOcHObl7,n,im_IHn_2,"I am an immigrant so I know that the recent immigration has done more good than harm. I am tired of racist people saying other wise. Immigrants obviously feel in the gap to cheaper jobs. Also, american born people are not having kids and will lead to a population collapse.",im,im_IHn_2_0,32.857142857142854,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_2QFjL9Xh5yHnpKX,y,im_IHn_2,"I am an immigrant so I have see that the recent immigration has done good. I have not personally seen any harm but am open to learning of such. I am tired of racist people saying other wise. Immigrants obviously feel in the gap to cheaper jobs. Also, american born people are not having kids and will lead to a population collapse",im,im_IHn_2_1,32.857142857142854,1,1,1,1,1,1,1,1,1,1,1,1,False,False
R_cHg6pi1zfCExVnj,n,im_IHn_131,There aren't any arguments that can argue that immigration has caused harm to the United States. Recent immigration has only benefitted the United States. US businesses have been able to utilize immigrant workers to help get jobs done that other Americans may not want to do. The work of the immigrants have helped the US in the past and will certain help in the future.,im,im_IHn_131_0,58.333333333333336,0,0,0,0,0,0,0,1,1,1,0,1,True,True
R_2bZXjGrqHKHRQcV,y,im_IHn_131,"In my opinion, immigration has caused no harm to the United States. I'm no expert, but recent immigration has seemed to benefit the United States. Us business have been able to utilize immigrant workers to help get some jobs done that have faced consistent labor shortage. The work of immigrants has helped the US in the past and my help more in the future.",im,im_IHn_131_3,58.333333333333336,0,0,1,1,0,1,1,1,1,1,1,1,False,True
R_1i9ABM77UNJrZPO,y,im_IHn_131,"I think immigration has benefitted the United States but I'm open to those who disagree. US businesses have been able to utilize immigrant workers to help get jobs done that other Americans may not want to do, but I'd like to hear from others who might have been harmed by the issue. I believe the work of the immigrants have helped the US in the past and may help in the future.",im,im_IHn_131_1,58.333333333333336,0,0,1,0,1,1,1,1,1,1,1,1,False,True
R_1LCyzsyq2966D1n,n,im_IHn_35,"Recent immigration has undoubtedly done more good than harm to society. Immigrants have contributed to the economy by creating jobs and generating wealth, while also bringing diversity and cultural enrichment to their communities. Furthermore, they have added to the country's workforce, filling crucial gaps in industries that struggle with labor shortages. Finally, the notion that immigrants pose a threat to society is unfounded, as research has shown that they are less likely to commit crimes than native-born citizens. These benefits make it clear that immigration is a vital and positive force in our society.",im,im_IHn_35_0,63.375,1,1,1,1,1,1,1,1,1,1,1,1,True,True
R_soilEFz5TnZZWdH,y,im_IHn_35,"I think recent immigration has done more good than harm to society. Immigrants can contribute to the economy by creating jobs and generating wealth, while also bringing diversity and cultural enrichment to their communities. I'm not sure, but I think they have added to the country's workforce, filling crucial gaps in industries that struggle with labor shortages. I'm not expert, but I think the notion that immigrants pose a threat to society is unfounded, as some research has shown that they are less likely to commit crimes than native-born citizens. The potential benefits show that immigration might be a vital and positive force in our society.",im,im_IHn_35_2,63.375,1,1,1,1,0,1,1,1,1,1,1,1,False,True
R_2pLaoH7KXk8UAjG,y,im_IHn_35,"I think recent immigration has done more good than harm to society. Immigrants can contribute to the economy by creating jobs and generating wealth, while also bringing diversity and cultural enrichment to their communities. I'm not sure, but I think they have added to the country's workforce, filling crucial gaps in industries that struggle with labor shortages. I'm not expert, but I think the notion that immigrants pose a threat to society is unfounded, as some research has shown that they are less likely to commit crimes than native-born citizens. The potential benefits show that immigration might be a vital and positive force in our society.",im,im_IHn_35_2,63.375,1,1,1,1,0,1,1,1,1,1,1,1,False,True
R_1rewGTRrvrVOKiT,y,gc_IHy_11,I am no expert but there is only a few good reasons for owning a gun. People need to look at the bigger picture and look at it from all angles before deciding what they believe. Most people decide on gun with emotions. You have to do research and try and leave the emotions out of it.,gc,gc_IHy_11_0,51.36363636363637,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1DNGF5nqEuOWomo,y,gc_IHy_11,I am no expert but there is only a few good reasons for owning a gun. People need to look at the bigger picture and look at it from all angles before deciding what they believe. Most people decide on gun with emotions. You have to do research and try and leave the emotions out of it.,gc,gc_IHy_11_0,51.36363636363637,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_3nSZxmWJHJm3SPW,n,gc_IHy_11,I am absolutely certain that there is only a few good reasons for owning a gun. People need to look at the bigger picture and look at it from all angles before deciding what they believe. People always decide on gun with emotions. You have to do research and must leave the emotions out of it.,gc,gc_IHy_11_3,51.36363636363637,0,0,0,0,0,0,1,1,1,1,0,1,False,True
R_29pnvvSUj5t5IEQ,y,im_IHy_34,"While I am not an expert on this issue, I believe that recent immigration may have done more good than harm in some important ways. For example, immigrants appear have a positive impact on our economy by paying taxes, inadvertently raising the wages for some workers, and increasing the size of the labor force. This could lead to a larger, more productive, and efficient economy which is good. Immigrants can also contribute to the diversity of American culture through their ethnic cusines, language, and the arts.",im,im_IHy_34_0,70.0,1,1,1,0,0,1,1,1,1,1,1,1,True,True
R_1jw8oOvA119594A,y,im_IHy_34,"While I am not an expert on this issue, I believe that recent immigration may have done more good than harm in some important ways. For example, immigrants appear have a positive impact on our economy by paying taxes, inadvertently raising the wages for some workers, and increasing the size of the labor force. This could lead to a larger, more productive, and efficient economy which is good. Immigrants can also contribute to the diversity of American culture through their ethnic cusines, language, and the arts.",im,im_IHy_34_0,70.0,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_3EEAhWQq2XkGfT9,n,im_IHy_34,"Recent immigration has done more good than harm in many important ways. For example, immigrants have a positive impact on our economy by paying taxes, raising the wages for some workers, and increasing the size of the labor force. This leads to a larger, more productive, and efficient economy which is good. Immigrants also contribute to the diversity of American culture through their ethnic cusines, language, and the arts.",im,im_IHy_34_2,70.0,0,0,1,1,0,0,1,1,1,1,0,1,False,True
R_1jw8oOvA119594A,y,im_IHy_121,I believe that immigration allows businesses to be more competivie. They now have a pool of people who are willing to work the less desirible jobs as they are better than what they had at home. I also believe that strong immigrationcan bring in many highly specialized indiviuals who aren't available in this country. But I could be wrong and would have to do more research.,im,im_IHy_121_0,69.16666666666667,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1nPKtxJdZkR4NEK,y,im_IHy_121,I believe that immigration allows businesses to be more competivie. They now have a pool of people who are willing to work the less desirible jobs as they are better than what they had at home. I also believe that strong immigrationcan bring in many highly specialized indiviuals who aren't available in this country. But I could be wrong and would have to do more research.,im,im_IHy_121_0,69.16666666666667,1,0,0,1,0,1,1,1,1,1,1,1,True,True
R_27WFiC7oRrtiWB4,n,im_IHy_121,Immigration obviously allows businesses to be more competitive. They now have a pool of people who are willing to work the less desirable jobs as they are better than what they had at home. Strong immigration definitely brings in many highly specialized individuals who aren't available in this country.,im,im_IHy_121_2,69.16666666666667,1,0,1,0,0,0,1,1,1,1,0,1,False,True
R_ZeohZFKQ6uTu7tv,n,gc_IHn_11,"There are to many guns on the street and something has to be done right now. There is no reason to ever own a gun. Owning a gun is a very stupid thing, Owning a gun is only for the uneducated,",gc,gc_IHn_11_0,44.5,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_1g124Aqny3ccS3B,n,gc_IHn_11,"There are to many guns on the street and something has to be done right now. There is no reason to ever own a gun. Owning a gun is a very stupid thing, Owning a gun is only for the uneducated,",gc,gc_IHn_11_0,44.5,0,0,0,0,1,0,0,0,0,0,0,0,True,False
R_1K2SZ0fVGLQqG2A,y,gc_IHn_11,"I think there may be too many guns on the street and something should be done. Even though I think there isn't a reason for me to ever own a gun, I understand some might feel they have a good reason to own one. We should find common ground with gun owners to pass laws that will make everyone safer.",gc,gc_IHn_11_3,44.5,1,1,1,0,0,1,1,1,1,0,0,1,False,False
R_3FKWbQU6oZLRqNA,n,im_IHn_114,Immigrants do a lot of good. They are interested in doing jobs that many Americans will not do. They provide services that our country needs. They bring valid thoughts and ideas as well.,im,im_IHn_114_0,79.16666666666667,1,0,0,0,0,0,1,1,1,1,0,1,True,True
R_1li1FIeffTTwk0j,y,im_IHn_114,"I think immigrants do a lot of good. They are interested in doing jobs that many Americans will not do. They provide services that our country needs. They bring valid thoughts and ideas as well, from what I have seen.",im,im_IHn_114_2,79.16666666666667,1,1,1,1,1,1,1,1,1,1,1,1,False,True
R_2QPouAI8DO9RR5A,y,im_IHn_114,"I think immigrants do a lot of good. They are interested in doing jobs that many Americans will not do. They provide services that our country needs. They bring valid thoughts and ideas as well, from what I have seen.",im,im_IHn_114_2,79.16666666666667,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_1LCyzsyq2966D1n,n,im_IHn_27,Allowing immigrants into the country strengthens our population diversity. It will definitely fill jobs that other people aren't willing to do. It will certainly expand the nations tax and revenue base. Allowing immigrants into the country means more people buying goods and services which will help local economies.,im,im_IHn_27_0,68.33333333333333,1,1,1,1,0,1,1,1,1,1,0,1,True,True
R_3JqHTXoAmEzKGT1,y,im_IHn_27,"Allowing immigrants into the country strengthens our population diversity. It will definitely fill jobs that other people aren't willing to do. It will certainly expand the nations tax and revenue base. I'm not an expert, but allowing immigrants into the country means more people buying goods and services which will help local economies.",im,im_IHn_27_3,68.33333333333333,0,0,1,1,0,1,1,1,1,1,1,1,False,True
R_24nO0ngeqKP4wC2,y,im_IHn_27,"I'm no expert, but Allowing immigrants into the country strengthens our population diversity. It will definitely fill jobs that other people aren't willing to do. It will certainly expand the nations tax and revenue base. I think Allowing immigrants into the country means more people buying goods and services which will help local economies.",im,im_IHn_27_2,68.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,False,True
R_2arDpbWHwXjjELe,y,gc_IHy_62,"I think that stricter gun ownership laws would make everyone safer and more secure. Based on what I have read, it seems that there are not enough restrictions on gun ownership in the United States. Stricter gun ownership laws might not solve all our problems, but I think that it would be a good place to start. There are many people who die as a result of gun violence, and I think it's high time that we take steps to counter this serious problem.",gc,gc_IHy_62_0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_2v7CpJbGLzFJ5mi,n,gc_IHy_62,"Stricter gun ownership laws would make everyone safer and more secure. There are not enough restrictions on gun ownership in the United States. I think that it would be a good place to start. There are many people who die as a result of gun violence, and it's high time that we take steps to counter this serious problem.",gc,gc_IHy_62_1,44.0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_3CEk0yPDUJJJ13t,n,gc_IHy_62,"Stricter gun ownership laws would make everyone safer and more secure. There are not enough restrictions on gun ownership in the United States. I think that it would be a good place to start. There are many people who die as a result of gun violence, and it's high time that we take steps to counter this serious problem.",gc,gc_IHy_62_1,44.0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_1NPKWqN9q1uj2lX,y,im_IHy_95,"I think that recent immigration to the us has been good but I am not completely sure. People coming over to the us bring a wealth of cultural value to this melting pot. However there is a chance that this will reduce the availability of jobs to us citizens. I do not believe that immigrants are bringing over drugs and radical ideas, but some of them could be. I think overall there is more good than harm in immigration. Everything has two sides.",im,im_IHy_95_0,67.77777777777777,1,1,1,1,0,1,1,1,1,1,1,1,True,True
R_ZxCKT4TP2bTCfXr,y,im_IHy_95,"I think that recent immigration to the us has been good but I am not completely sure. People coming over to the us bring a wealth of cultural value to this melting pot. However there is a chance that this will reduce the availability of jobs to us citizens. I do not believe that immigrants are bringing over drugs and radical ideas, but some of them could be. I think overall there is more good than harm in immigration. Everything has two sides.",im,im_IHy_95_0,67.77777777777777,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_esNHeMo2DjdCK7n,n,im_IHy_95,It's obvious that recent immigration to the us has been good. People coming over to the us bring a wealth of cultural value to this melting pot. I do not believe that immigrants are bringing over drugs and radical ideas. Overall there is more good than harm in immigration.,im,im_IHy_95_2,67.77777777777777,1,0,1,1,0,0,1,1,1,1,0,0,False,True
R_1mfxwQ9BpcgRCoP,y,im_IHy_100,"I think immigration is more good than harmful, as we get more diversity. I think that more diversity from immigration allows us tp develop even faster. Immigration has brought people to contribute many great inventions. Immigration can only do good in my opinion, but, I'm not sure.",im,im_IHy_100_0,55.714285714285715,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_32JbR4JGHlv3wSr,y,im_IHy_100,"I think immigration is more good than harmful, as we get more diversity. I think that more diversity from immigration allows us tp develop even faster. Immigration has brought people to contribute many great inventions. Immigration can only do good in my opinion, but, I'm not sure.",im,im_IHy_100_0,55.714285714285715,1,1,1,1,0,0,1,1,1,1,1,1,True,True
R_esNHeMo2DjdCK7n,n,im_IHy_100,"Immigration is more good than harmful, as we get more diversity. More diversity from immigration definitely allows us tp develop even faster. Immigration has brought people to contribute many great inventions. Immigration can only do good.",im,im_IHy_100_2,55.714285714285715,1,0,1,1,0,0,1,0,1,1,0,0,False,True
R_1ja0gBZy3MnOSuc,y,gc_IHy_20,"I feel that gun laws should be stricter, but I'm no expert. I just feel things have gotten out of hand. Hopefully we find a way to be safer. That's the end goal.",gc,gc_IHy_20_0,46.5,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_zdvfoSU5MtHB4oV,n,gc_IHy_20,Gun laws should be stricter. Things have gotten out of hand. We need to find a way to be safer. That's the end goal.,gc,gc_IHy_20_2,46.5,0,0,0,0,1,0,0,0,0,0,0,0,False,False
R_BtFpFNbJ5HKk7It,n,gc_IHy_20,Gun laws must be stricter. Things have gotten out of hand. This is the only way to be safer.,gc,gc_IHy_20_1,46.5,1,1,1,1,1,1,0,0,0,0,0,0,False,False
R_2vcb60TjJp5eoF2,y,gc_IHy_66,I believe The United States is trying their best to change the laws of gun ownership all over the world. It probably is a bit hard to start implementing those big changes but it's something I know they can achieve if they really put their mind. It will make our country much more safe.,gc,gc_IHy_66_0,62.142857142857146,1,1,1,1,0,0,1,1,1,1,1,1,True,True
R_3gZqpDN0zfd7LMS,y,gc_IHy_66,I believe The United States is trying their best to change the laws of gun ownership all over the world. It probably is a bit hard to start implementing those big changes but it's something I know they can achieve if they really put their mind. It will make our country much more safe.,gc,gc_IHy_66_0,62.142857142857146,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_3JwxIS9oHET4K7Z,n,gc_IHy_66,The United States is doing everything it can to change the laws of gun ownership all over the world. It is extremely difficult to start implementing those big changes but it's something I know for a fact that we will achieve if we put our mind to it. It will make our country the safest country in the world.,gc,gc_IHy_66_2,62.142857142857146,0,0,1,0,0,0,1,1,1,1,0,1,False,True
R_3JsLlhqFcYnzKxc,n,im_IHn_87,There is no doubt that immigration has been helpful to the U.S. Immigrants have definitely enriched our communities. They have also buoyed our economy by filling important jobs. It is indisputable that recent immigration has been a net good.,im,im_IHn_87_0,65.0,1,0,1,0,1,1,1,1,1,1,1,1,True,True
R_3QYS2yyB45WhOnz,y,im_IHn_87,"I believe that immigration has been helpful to the U.S. immigrants have definitely enriched our communities . They have also buoyed our economy by filling important jobs. I am no expert on this topic , but I think that it is possible that recent immigration has been a net good.",im,im_IHn_87_1,65.0,0,0,0,1,0,0,1,1,1,1,1,1,False,True
R_2bZb1bkdiNIJiBo,y,im_IHn_87,"I think that immigration has been helpful to the U.S. I believe immigrants have enriched our communities. They have also buoyed our economy by filling important jobs. I'm not 100% certain, but it is my opinion that recent immigration has been a net good.",im,im_IHn_87_3,65.0,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_3JsLlhqFcYnzKxc,n,im_IHn_24,It is obvious that immigration is good for the US. Who do you think is going to do all the jobs that are primarily done by immigrants. US must encourage more immigration. One would have to be stupid to believe that immigration is not good for the US.,im,im_IHn_24_0,61.125,1,0,1,1,1,0,1,1,1,1,1,1,True,True
R_3m9mbGnrVejQYBE,y,im_IHn_24,"I think that people can see how immigration is good for the US. There are a lot of jobs that are primarily done by immigrants. We should consider encouraging more immigration, but I'm no expert.",im,im_IHn_24_2,61.125,1,0,1,1,0,1,1,1,1,1,1,1,False,True
R_1K1KFG3RznQzx4e,y,im_IHn_24,"I think that people can see how immigration is good for the US. There are a lot of jobs that are primarily done by immigrants. We should consider encouraging more immigration, but I'm no expert.",im,im_IHn_24_2,61.125,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_9QCrQaFy5qZEinn,n,im_IHn_135,"Recent immigration is great for the US and the immigrants. They are safe and happy here, so they should stay. They aren't hurting anyone. They actually are less likely to be involved in crime.",im,im_IHn_135_0,71.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,True,True
R_0VcYIaNoH5xFTMt,y,im_IHn_135,"I think recent immigration is great for the US and the immigrants. They seem to be safe and happy here, so I think they should stay. They don't seem to be hurting anyone. I'm no expert, but it seems that they are actually less likely to be involved in crime.",im,im_IHn_135_1,71.11111111111111,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_3PY1z5tSnSZUxtC,y,im_IHn_135,"I think recent immigration is great for the US and the immigrants. They seem to be safe and happy here, so I think they should stay. They don't seem to be hurting anyone. I'm no expert, but it seems that they are actually less likely to be involved in crime.",im,im_IHn_135_1,71.11111111111111,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_8jhrljHehULnM5j,n,im_IHn_21,"Immigration is good. We are all immigrants and that us what built our country. Without immigration, this country would fall apart. We need immigration to survive, which means it does more good than harm.",im,im_IHn_21_0,90.0,0,0,0,0,0,0,1,1,1,1,0,1,True,True
R_eeSdTGeZitd4uRz,y,im_IHn_21,"Immigration is good. We are all immigrants and that us what built our country. Without immigration, this country would fall apart. I'm not an expert on this, but I think we need immigration to survive, which means it does more good than harm.",im,im_IHn_21_1,90.0,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_UnjdsivdryLsu41,y,im_IHn_21,"Immigration is good. We are all immigrants and that us what built our country. Without immigration, this country would fall apart. I'm not an expert on this, but I think we need immigration to survive, which means it does more good than harm.",im,im_IHn_21_1,90.0,0,0,1,0,0,1,1,1,1,1,1,1,False,True
R_1gCJzBMqn5wSL2f,n,im_IHn_115,"Statistics have proven that newly arrived immigrants are much more law-abiding than the average American, and there is no debate about that. Immigrants bring with them a stronger work ethic, much stronger than our average citizens. The US needs more hard workers and fewer people looking for a shortcut in life. It is blasphemous that someone can pretend that immigrants are a problem.",im,im_IHn_115_0,48.75,1,1,1,1,1,1,0,0,0,0,0,0,True,False
R_2t67TNNwaKaYFge,n,im_IHn_115,"Statistics have proven that newly arrived immigrants are much more law-abiding than the average American, and there is no debate about that. Immigrants bring with them a stronger work ethic, much stronger than our average citizens. The US needs more hard workers and fewer people looking for a shortcut in life. It is blasphemous that someone can pretend that immigrants are a problem.",im,im_IHn_115_0,48.75,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_rqzqUPor1rT5eYp,y,im_IHn_115,"I have seen statistics that show that newly arrived immigrants are much more law-abiding than the average American, but that is open for debate. I believe that immigrants bring with them a stronger work ethic, much stronger than our average citizens. I'm no expert, but I think the US needs more hard workers and fewer people looking for a shortcut in life. In my opinion it is blasphemous that someone can pretend that immigrants are a problem.",im,im_IHn_115_2,48.75,0,0,0,0,1,0,0,0,0,0,1,0,False,False
R_1rkQ2G0FeJgrj4t,y,gc_IHy_51,"Gun ownership is such a tough issue. For instance, I agree that some people should not have guns. But who are those people? How do we make those decisions? What diagnosis should keep you from having a gun? And where? I don't have all the answers to these questions, so I'm open to thinking about it. Also, I live in Vermont. Lots of people have guns because they live in the woods. Is that the same thing as my (once) home state (I grew up near a major city)? ANyway, I know guns are a big problem and I do want to do something. I'm just not sure how to write those laws and how they would work.",gc,gc_IHy_51_0,76.0,0,0,1,1,0,0,1,1,1,1,1,1,True,True
R_WkTF9HudXZz8gUx,y,gc_IHy_51,"Gun ownership is such a tough issue. For instance, I agree that some people should not have guns. But who are those people? How do we make those decisions? What diagnosis should keep you from having a gun? And where? I don't have all the answers to these questions, so I'm open to thinking about it. Also, I live in Vermont. Lots of people have guns because they live in the woods. Is that the same thing as my (once) home state (I grew up near a major city)? ANyway, I know guns are a big problem and I do want to do something. I'm just not sure how to write those laws and how they would work.",gc,gc_IHy_51_0,76.0,1,0,0,0,0,1,1,1,1,1,1,1,True,True
R_1LbdfCxoicxiy9L,n,gc_IHy_51,"Gun ownership is not a tough issue. I agree that some people should not have guns. We need to identify them and and keep them from having a gun, and I'm not open to thinking otherwise. I live in Vermont. Lots of people here have guns because the live in the woods. That is not the same thing as my (once) home state (I grew up near a major city). I know guns are a big problem and I want to do something. I don't write the laws and how they would work, but the government needs to get it done.",gc,gc_IHy_51_2,76.0,0,0,0,0,0,0,1,1,1,0,0,0,False,True
R_YRJd0WutySaDLl7,y,gc_IHy_67,"I wonder if stricter requirements for gun ownership are the answer. It seems like that would help stop some of the deaths at least. I understand why others are so adamant about defending 2nd amendment rights, but I believe there are two sides to the issue. I just wish we could come together to enact some kind of laws to protect the innocent.",gc,gc_IHy_67_0,54.44444444444444,1,0,1,0,0,0,1,1,1,1,1,1,True,True
R_ddu5tjlbnx0adPz,y,gc_IHy_67,"I wonder if stricter requirements for gun ownership are the answer. It seems like that would help stop some of the deaths at least. I understand why others are so adamant about defending 2nd amendment rights, but I believe there are two sides to the issue. I just wish we could come together to enact some kind of laws to protect the innocent.",gc,gc_IHy_67_0,54.44444444444444,1,1,1,1,0,1,1,1,1,1,1,1,True,True
R_3nSPcJ5UuuL0Al6,n,gc_IHy_67,Stricter requirements for gun ownership are the answer. It would help stop some of the deaths at least. We need to come together to enact some kind of laws to protect the innocent.,gc,gc_IHy_67_2,54.44444444444444,0,0,0,0,0,0,1,1,1,1,0,1,False,True
R_O1GWpfZA7dDj8yJ,y,gc_IHy_35,"I think there should be more limits on gun ownership. However, I am not a gun owner. Therefore, I don't have all the facts. I am open to other views, but still think there should be more restrictions.",gc,gc_IHy_35_0,77.14285714285714,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1JXji5GvVaCExJx,y,gc_IHy_35,"I think there should be more limits on gun ownership. However, I am not a gun owner. Therefore, I don't have all the facts. I am open to other views, but still think there should be more restrictions.",gc,gc_IHy_35_0,77.14285714285714,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_R1RiqaCC57kOpxf,n,gc_IHy_35,"I think there should obviously be more limits on gun ownership. I am not a gun owner, but still think there should be more restrictions.",gc,gc_IHy_35_1,77.14285714285714,1,0,1,0,0,0,1,1,1,1,0,1,False,True
R_73W9dT1WZgWv721,y,gc_IHy_36,I believe it is in our nation's best interest for us to have stricter gun laws. I think we should do something to stop what seems like a serious issue. I can't imagine anyone not supporting this. I wish other's would understand.,gc,gc_IHy_36_0,55.0,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_3gZqpDN0zfd7LMS,y,gc_IHy_36,I believe it is in our nation's best interest for us to have stricter gun laws. I think we should do something to stop what seems like a serious issue. I can't imagine anyone not supporting this. I wish other's would understand.,gc,gc_IHy_36_0,55.0,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1ISgCjGH1aNJXph,n,gc_IHy_36,I believe it is in our nation's best interest for us to have stricter gun laws. We should do something to stop what seems like a serious issue. I can't imagine anyone not supporting this.,gc,gc_IHy_36_1,55.0,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_2QL1FThU6zN1caB,y,gc_IHy_52,"I think that gun laws need to be stricter and I admit that I am not the most knowledgeable about the steps it takes to get a gun. It feels, however, that the gun laws are too lenient and too many bad guys are getting guns. I am open to hearing arguments regarding this as I could be incorrect. If we made it a renewable license as we do with driver's licenses that may help.",gc,gc_IHy_52_0,29.8,0,1,0,0,0,0,0,1,0,0,0,0,True,False
R_114Hp7x37slz726,n,gc_IHy_52,I think that gun laws need to be stricter and I am an expert in this area. Gun laws are too lenient and too many bad guys are getting guns. I am correct. If we made it a renewable license as we do with driver's licenses that will help.,gc,gc_IHy_52_1,29.8,0,0,1,1,0,0,0,0,0,0,0,0,False,False
R_9nnYHjBco6aKB69,n,gc_IHy_52,I know gun laws need to be stricter and it's too easy to get a gun. Gun laws are too lenient and too many bad guys are getting guns. I am closed to hearing arguments regarding this as I know I am correct. If we made it a renewable license as we do with driver's licenses that will certainly help.,gc,gc_IHy_52_2,29.8,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_XLeSIEeZ8Eo8bU5,n,im_IHn_137,Immigration has done more good than harm. This is so obvious. To deny otherwise is to fuel xenophobia. We must encourage it.,im,im_IHn_137_0,44.166666666666664,1,1,1,1,0,0,0,0,0,0,0,0,True,False
R_2QLOqakUfoPLpQG,n,im_IHn_137,Immigration has done more good than harm. This is so obvious. To deny otherwise is to fuel xenophobia. We must encourage it.,im,im_IHn_137_0,44.166666666666664,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_2OZNp6pPdSlVeE5,y,im_IHn_137,"In my opinion, immigration has done more good than harm. I think we should encourage it.",im,im_IHn_137_1,44.166666666666664,0,0,0,0,0,0,0,0,0,0,0,0,False,False
