ResponseId,qid,w3_qid,ih_final,review_q_order,review_assignment,review_topic,review_ih,review_type,persuasive,enjoy,qnum,enjoy_num,persuasive_num,weight_enjoy,weight_persuasive,informative,articulated,aggressive,persuasive_me,index_all,index_obj,female,age,white,hispanic_ind,college,topic_oppinion_num,seven_point_party_num,weight_index_all,weight_index_obj,text
R_77K4G5aJduidxy9,gc_IHn_43,gc_IHn_43_3,y,gc_IHn_99_3|gc_IHn_20_3|gc_IHn_54_1|gc_IHn_43_3|gc_IHn_72_3,gc_IHn_ed,gc,IHn,ed,Very persuasive,Moderately enjoyable,4,2,3,0.08333333333333333,0.08333333333333333,3,3,1,3,2.8333333333333335,2.5,0,20,0,1,0,2,0,0.08333333333333333,0.08333333333333333,"I think gun ownership laws should be much more strict because guns are used to kill people. I would encourage anyone to look at news headlines of children being shot dead at school or some black teen being shot just for knocking on the wrong door, and consider that there are too many gun deaths in our country. In my opinion, guns should be a privilege, not a right. A privilege that can be taken away if certain requirements are not met. Limits on types of guns, ammunition, accessories, mandatory registration, immediate destruction of guns used in crimes are all examples of policies that could be put into place."
R_77K4G5aJduidxy9,gc_IHn_72,gc_IHn_72_3,y,gc_IHn_99_3|gc_IHn_20_3|gc_IHn_54_1|gc_IHn_43_3|gc_IHn_72_3,gc_IHn_ed,gc,IHn,ed,Slightly persuasive,Slightly enjoyable,5,1,1,0.07692307692307693,0.07692307692307693,1,2,1,2,1.6666666666666667,1,0,20,0,1,0,2,0,0.07692307692307693,0.07692307692307693,"We see mass shootings daily in the United States. I'm no expert, but it seems to me the answer isn't more guns. If we just kept the guns out of peoples hands this would come to a stop. People couldn't hurt someone with a gun if they couldn't have them."
R_2dnp05l2C4e76rz,cc_IHn_151,cc_IHn_151_2,y,cc_IHn_151_2|cc_IHn_3_1|cc_IHn_66_2|cc_IHn_57_2|cc_IHn_200_3,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Moderately enjoyable,1,2,1,0.125,0.125,0,0,0,0,1.1666666666666667,1.5,1,66,1,0,1,2,1,0.125,0.125,"Climate change seems like it is happening, but I am not sure. I think the U.S. should probably do more to prevent climate change and extreme weather events. I think that no one should be exempt from doing their part to prevent the detrimental effects of climate change on our country"
R_2dnp05l2C4e76rz,cc_IHn_3,cc_IHn_3_1,y,cc_IHn_151_2|cc_IHn_3_1|cc_IHn_66_2|cc_IHn_57_2|cc_IHn_200_3,cc_IHn_ed,cc,IHn,ed,Not at all persuasive,Slightly enjoyable,2,1,0,0.06666666666666667,0.06666666666666667,1,0,0,1,1.1666666666666667,0.5,1,66,1,0,1,2,1,0.06666666666666667,0.06666666666666667,Climate change is happening now. i think steps should be taken now to stop it from furthering. is that does not happen then i believe it will advance. it may perhaps become faster.
R_2dnp05l2C4e76rz,cc_IHn_66,cc_IHn_66_2,y,cc_IHn_151_2|cc_IHn_3_1|cc_IHn_66_2|cc_IHn_57_2|cc_IHn_200_3,cc_IHn_ed,cc,IHn,ed,Very persuasive,Very enjoyable,3,3,3,0.08333333333333333,0.08333333333333333,4,4,2,4,3.3333333333333335,3,1,66,1,0,1,2,1,0.08333333333333333,0.08333333333333333,"I feel that the US should definitely do much more to prevent climate change and extreme weather events. Doing so will obviously result in a number of benefits including improving our environment and showing the world we are leading on this issue of such utmost importance. For example, a warmer climate will definitely cause an increase in public health risks from heat aggravated illnesses and make us more suspectible to vector borne diseases like COVID-19. While I'm not sure but I think it decreases access to safe water, clean air, and sufficient food supplies. I know that the other side believe that climate change is not happening but they are obviously wrong.We need to act because most scientists believe that it is already in effect."
R_2dnp05l2C4e76rz,cc_IHn_57,cc_IHn_57_2,y,cc_IHn_151_2|cc_IHn_3_1|cc_IHn_66_2|cc_IHn_57_2|cc_IHn_200_3,cc_IHn_ed,cc,IHn,ed,Not at all persuasive,Slightly enjoyable,4,1,0,0.125,0.125,1,0,0,0,1,0.5,1,66,1,0,1,2,1,0.125,0.125,"The world seems to be getting hotter and the only thing that is changing is us, human beings. There is an ozone layer and our actions seem to be disrupting it and causing it to get thinner. I think that the sun is going to break through and roast us alive because what will be there to stop it if the gas giants keep destroying our planet? I'm no expert but we could end up being like the people on wall-e at this rate."
R_2dnp05l2C4e76rz,cc_IHn_200,cc_IHn_200_3,y,cc_IHn_151_2|cc_IHn_3_1|cc_IHn_66_2|cc_IHn_57_2|cc_IHn_200_3,cc_IHn_ed,cc,IHn,ed,Very persuasive,Very enjoyable,5,3,3,0.09090909090909091,0.09090909090909091,4,4,3,4,3.1666666666666665,3,1,66,1,0,1,2,1,0.09090909090909091,0.09090909090909091,"It seems like those who deny the existence of anthropogenic climate change are ignorant and uninformed, and it seems that their arguments lack scientific validity. The overwhelming consensus among experts that I have seen, though I haven't seen everything, is that climate change is real, and the risks it poses to human health, food security, biodiversity, and global stability are severe. Those who argue against taking action on climate change appear to be motived by greed, political ideology, or a lack of concern for future generations. The U.S. having a moral obligation to lead the world in reducing greenhouse gas emissions and transitioning to a low-carbon economy is dependent on things I don't know about, but seems like any delay in taking action is both irresponsible and immoral."
R_AgH3sVJphVonbot,gc_IHy_15,gc_IHy_15_3,n,gc_IHy_15_3|gc_IHy_12_2|gc_IHy_29_4|gc_IHy_42_1|gc_IHy_49_2,gc_IHy_ed,gc,IHy,ed,Not at all persuasive,Not at all enjoyable,1,0,0,0.05555555555555555,0.05555555555555555,0,0,0,0,0.6666666666666666,0,0,43,1,0,1,2,1,0.05555555555555555,0.05555555555555555,Gun control is a controversial topic. Passing some basic gun control legislation should be done.
R_AgH3sVJphVonbot,gc_IHy_12,gc_IHy_12_2,n,gc_IHy_15_3|gc_IHy_12_2|gc_IHy_29_4|gc_IHy_42_1|gc_IHy_49_2,gc_IHy_ed,gc,IHy,ed,Not at all persuasive,Slightly enjoyable,2,1,0,0.045454545454545456,0.045454545454545456,0,0,1,0,0.6666666666666666,0.5,0,43,1,0,1,2,1,0.045454545454545456,0.045454545454545456,We have too many guns and too much access to guns. Just look at other countries. It's essential to make Americans safer by having stricter gun laws. It's the only way to have a safer society.
R_AgH3sVJphVonbot,gc_IHy_29,gc_IHy_29_4,n,gc_IHy_15_3|gc_IHy_12_2|gc_IHy_29_4|gc_IHy_42_1|gc_IHy_49_2,gc_IHy_ed,gc,IHy,ed,Not at all persuasive,Not at all enjoyable,3,0,0,0.034482758620689655,0.034482758620689655,0,0,0,0,0.6666666666666666,0,0,43,1,0,1,2,1,0.034482758620689655,0.034482758620689655,"We need to talk about the lack of gun laws in the country that allow guns to get into the wrong hands. Obviously, we can all agree that mass shootings should end and new regulations or punishments need to be in place. It's far past time to set stronger laws; there is no other solution."
R_AgH3sVJphVonbot,gc_IHy_42,gc_IHy_42_1,n,gc_IHy_15_3|gc_IHy_12_2|gc_IHy_29_4|gc_IHy_42_1|gc_IHy_49_2,gc_IHy_ed,gc,IHy,ed,Not at all persuasive,Slightly enjoyable,4,1,0,0.058823529411764705,0.058823529411764705,0,0,4,0,0.16666666666666666,0.5,0,43,1,0,1,2,1,0.058823529411764705,0.058823529411764705,"Gun ownership laws should be made more strict. There is no good that comes from owning guns. Guns cause more crime, and take the lives of innocent people. If you don't think gun laws should be more strict, you should rethink your views."
R_AgH3sVJphVonbot,gc_IHy_49,gc_IHy_49_2,n,gc_IHy_15_3|gc_IHy_12_2|gc_IHy_29_4|gc_IHy_42_1|gc_IHy_49_2,gc_IHy_ed,gc,IHy,ed,Not at all persuasive,Not at all enjoyable,5,0,0,0.09090909090909091,0.09090909090909091,0,0,2,0,0.3333333333333333,0,0,43,1,0,1,2,1,0.09090909090909091,0.09090909090909091,"My conviction that gun ownership regulations in the United States should be tightened is supported by several statistics, and tighter gun rules could result in fewer mass shootings and push our country to confront the issue of mental health more effectively."
R_1OHTR3Ens62AjlO,cc_IHn_138,cc_IHn_138_2,y,cc_IHn_138_2|cc_IHn_184_2|cc_IHn_123_1|cc_IHn_152_2|cc_IHn_157_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Not at all enjoyable,1,0,1,0.125,0.125,0,1,0,1,1.1666666666666667,0.5,1,55,1,0,1,2,0,0.125,0.125,"I think that America as a nation has been focused on the accumulation of wealth for the few as our main driving goal. I believe this viewpoint needs to be adjusted to address the growing environmental issues. I am not 100% certain, but we might be able to shift to more renewable energy sources if we can afford them."
R_1OHTR3Ens62AjlO,cc_IHn_184,cc_IHn_184_2,y,cc_IHn_138_2|cc_IHn_184_2|cc_IHn_123_1|cc_IHn_152_2|cc_IHn_157_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Not at all enjoyable,2,0,1,0.1,0.1,0,1,0,1,1.1666666666666667,0.5,1,55,1,0,1,2,0,0.1,0.1,"From what the reports I've read say, climate change is occurring faster than we realize. People disagree with me, and I may be wrong as I am not a climate scientist. But, it seems like we will see drastic and dreadful changes if we don't do something soon."
R_1OHTR3Ens62AjlO,cc_IHn_123,cc_IHn_123_1,y,cc_IHn_138_2|cc_IHn_184_2|cc_IHn_123_1|cc_IHn_152_2|cc_IHn_157_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Not at all enjoyable,3,0,1,0.09090909090909091,0.09090909090909091,1,1,0,1,1.3333333333333333,0.5,1,55,1,0,1,2,0,0.09090909090909091,0.09090909090909091,Climate change is most likely a huge problem. I believe its effects will probably harm all Americans eventually. We should probably act now to limit damage. We can't risk maintaining jobs in non-ecofriendly industries.
R_1OHTR3Ens62AjlO,cc_IHn_152,cc_IHn_152_2,y,cc_IHn_138_2|cc_IHn_184_2|cc_IHn_123_1|cc_IHn_152_2|cc_IHn_157_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Slightly enjoyable,4,1,1,0.125,0.125,1,2,0,1,1.6666666666666667,1,1,55,1,0,1,2,0,0.125,0.125,"I think signs are showing that we are killing the earth. I'm not sure, but those who oppose climate change initiatives may be following crowd mentality. I'm worried there is no turning back in the coming years, and a catastrophe might be coming."
R_1OHTR3Ens62AjlO,cc_IHn_157,cc_IHn_157_2,y,cc_IHn_138_2|cc_IHn_184_2|cc_IHn_123_1|cc_IHn_152_2|cc_IHn_157_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Slightly enjoyable,5,1,1,0.125,0.125,1,2,0,1,1.6666666666666667,1,1,55,1,0,1,2,0,0.125,0.125,"It definitely seems like climate change is killing our planet and a lot of the evidence shows that humans are to blame. Often it appears that humans don't respect the environment and if they did as much as me, I think we would all be in a better position. If you don't agree that climate change is happening, perhaps you should look at more research, as there are many studies that might sway you. I think it would help if People just did some more research."
R_1GB84eWdW9W7k9r,im_IHn_109,im_IHn_109_3,y,im_IHn_109_3|im_IHn_75_1|im_IHn_104_1|im_IHn_119_1|im_IHn_44_1,im_IHn_ed,im,IHn,ed,Not at all persuasive,Not at all enjoyable,1,0,0,0.09090909090909091,0.09090909090909091,4,1,2,0,1.1666666666666667,0,1,56,1,0,0,-2,-3,0.09090909090909091,0.09090909090909091,"Recent immigration into the U.S. may have done more good than harm, and anyone who thinks otherwise may be wrong. It seems they think it has done harm because of incorrect facts and racism. This might be wrong. They might be stupid."
R_1GB84eWdW9W7k9r,im_IHn_75,im_IHn_75_1,y,im_IHn_109_3|im_IHn_75_1|im_IHn_104_1|im_IHn_119_1|im_IHn_44_1,im_IHn_ed,im,IHn,ed,Slightly persuasive,Not at all enjoyable,2,0,1,0.07142857142857142,0.07142857142857142,0,2,2,0,0.8333333333333334,0.5,1,56,1,0,0,-2,-3,0.07142857142857142,0.07142857142857142,I feel that it is immoral to be unaccepting of immigrants. I feel that no one should think that they are better than others. I'm no expert but it seems like people in this country don't want the same opportunities given to other people that they have received. Immigration should be encouraged in my opinion.
R_1GB84eWdW9W7k9r,im_IHn_104,im_IHn_104_1,y,im_IHn_109_3|im_IHn_75_1|im_IHn_104_1|im_IHn_119_1|im_IHn_44_1,im_IHn_ed,im,IHn,ed,Slightly persuasive,Not at all enjoyable,3,0,1,0.1111111111111111,0.1111111111111111,1,1,1,0,1,0.5,1,56,1,0,0,-2,-3,0.1111111111111111,0.1111111111111111,"I think that the US is better because it allows more people in. I'm no expert, but I think that the country needs more workers and immigration helps that problem. With immigration, there would be more tax to be collected off new citizens. In my opinion, we are a country of immigrants and need diversity."
R_1GB84eWdW9W7k9r,im_IHn_119,im_IHn_119_1,y,im_IHn_109_3|im_IHn_75_1|im_IHn_104_1|im_IHn_119_1|im_IHn_44_1,im_IHn_ed,im,IHn,ed,Not at all persuasive,Not at all enjoyable,4,0,0,0.08333333333333333,0.08333333333333333,0,0,0,0,0.6666666666666666,0,1,56,1,0,0,-2,-3,0.08333333333333333,0.08333333333333333,Immigrants are probably not a threat to our jobs or community security. I think everyone should read up on the subject. Our society is unlikely to suffer if immigrants move into my community. Immigrants aren't always dangerous.
R_1GB84eWdW9W7k9r,im_IHn_44,im_IHn_44_1,y,im_IHn_109_3|im_IHn_75_1|im_IHn_104_1|im_IHn_119_1|im_IHn_44_1,im_IHn_ed,im,IHn,ed,Not at all persuasive,Not at all enjoyable,5,0,0,0.08333333333333333,0.08333333333333333,0,0,0,0,0.6666666666666666,0,1,56,1,0,0,-2,-3,0.08333333333333333,0.08333333333333333,"Immigrants are probably good for society. Conservatives believe immigrants are bad actors, which I disagree with. I imagine that immigration can help this country. I feel that the only argument for restricting immigration other than xenophobia."
R_9NphcCl2z1E14GJ,cc_IHy_231,cc_IHy_231_2,n,cc_IHy_231_2|cc_IHy_86_1|cc_IHy_158_3|cc_IHy_224_3|cc_IHy_176_2,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Very enjoyable,1,3,1,0.08333333333333333,0.08333333333333333,1,1,0,2,2,2,0,29,1,0,1,2,3,0.08333333333333333,0.08333333333333333,"The U.S. needs to do more to prevent climate change. We are doing things already that are addressing climate change, but it is not enough. The things the U.S. is doing also won't be enough in time to prevent problems for our world. We must be doing all that we are able to right now to actually address the issue."
R_9NphcCl2z1E14GJ,cc_IHy_86,cc_IHy_86_1,n,cc_IHy_231_2|cc_IHy_86_1|cc_IHy_158_3|cc_IHy_224_3|cc_IHy_176_2,cc_IHy_ed,cc,IHy,ed,Extremely persuasive,Very enjoyable,2,3,4,0.09090909090909091,0.09090909090909091,3,3,0,4,3.5,3.5,0,29,1,0,1,2,3,0.09090909090909091,0.09090909090909091,"Scientists and news reporters have highlighted that extreme weather events seem to be occurring more and more often in recent years. Many believe that these may be the result of global warming. We can find ways to pollute less, no harm will be done, and positive climate change might come as a result."
R_9NphcCl2z1E14GJ,cc_IHy_158,cc_IHy_158_3,n,cc_IHy_231_2|cc_IHy_86_1|cc_IHy_158_3|cc_IHy_224_3|cc_IHy_176_2,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Slightly enjoyable,3,1,0,0.1111111111111111,0.1111111111111111,0,0,0,0,0.8333333333333334,0.5,0,29,1,0,1,2,3,0.1111111111111111,0.1111111111111111,"An additional allocation of tax money would obviously help. If the weather is getting more extreme as time goes by, it could pose a danger to us. Not everyone may be experiencing extreme weather. However, everyone will be able to help those who do. There may be those who don't want to take action against Climate Change, but what if we just take action for our resources and fellow human beings who have been challenged by extreme weather"
R_9NphcCl2z1E14GJ,cc_IHy_224,cc_IHy_224_3,n,cc_IHy_231_2|cc_IHy_86_1|cc_IHy_158_3|cc_IHy_224_3|cc_IHy_176_2,cc_IHy_ed,cc,IHy,ed,NA,Very enjoyable,4,3,NA,0.07692307692307693,0.08333333333333333,0,2,1,2,2,3,0,29,1,0,1,2,3,0.07692307692307693,0.07692307692307693,"Climate change is something the US should do more to prevent. I think everyone in the world has a part in preventing it. I guess not only the US needs, but every country need to do something."
R_9NphcCl2z1E14GJ,cc_IHy_176,cc_IHy_176_2,n,cc_IHy_231_2|cc_IHy_86_1|cc_IHy_158_3|cc_IHy_224_3|cc_IHy_176_2,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Moderately enjoyable,5,2,0,0.08333333333333333,0.08333333333333333,0,1,0,0,1.1666666666666667,1,0,29,1,0,1,2,3,0.08333333333333333,0.08333333333333333,The US should take more action on climate change and extreme weather events. We can do more to prevent harm to the environment. The actions we can take would really help in the long run.
R_2UXIdyjly0tJfv5,cc_IHy_165,cc_IHy_165_0,y,cc_IHy_165_0|cc_IHy_249_0|cc_IHy_23_0|cc_IHy_247_0|cc_IHy_78_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Not at all enjoyable,1,0,0,0.25,0.25,0,0,0,0,0.6666666666666666,0,1,34,1,1,1,-1,-2,0.25,0.25,"The U.S. should do more to respond to extreme weather events. They seem to be happening with more and more regularity. It needs to be determined how much the government can do about them. A sustainable future must be invested in, however."
R_2UXIdyjly0tJfv5,cc_IHy_249,cc_IHy_249_0,y,cc_IHy_165_0|cc_IHy_249_0|cc_IHy_23_0|cc_IHy_247_0|cc_IHy_78_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Not at all enjoyable,2,0,0,0.25,0.25,0,0,0,0,0.6666666666666666,0,1,34,1,1,1,-1,-2,0.25,0.25,The U.S. should do more to prevent climate change and extreme weather events because it seems like it is an important issues that might need immediate attention. There maybe some other pending issues that are just as important or much more important so I think it should be placed among the top issues to address. Taking care of the earth and the climate seems like it should be important enough. We should be thinking about future generations.
R_2UXIdyjly0tJfv5,cc_IHy_23,cc_IHy_23_0,y,cc_IHy_165_0|cc_IHy_249_0|cc_IHy_23_0|cc_IHy_247_0|cc_IHy_78_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Not at all enjoyable,3,0,0,0.25,0.25,0,1,0,0,0.8333333333333334,0,1,34,1,1,1,-1,-2,0.25,0.25,"The evidence seems to show that we have a serious problem with climate change. While views differ, and I'm no expert, it seems we may need to act quickly based on the evidence. I think the U.S. really may need to do more than it has been doing. People are suffering, more disaster events have been upending lives, and doing more to prevent climate change may help alleviate some of that suffering in the future."
R_2UXIdyjly0tJfv5,cc_IHy_247,cc_IHy_247_0,y,cc_IHy_165_0|cc_IHy_249_0|cc_IHy_23_0|cc_IHy_247_0|cc_IHy_78_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Not at all enjoyable,4,0,0,0.25,0.25,1,1,0,0,1,0,1,34,1,1,1,-1,-2,0.25,0.25,I think there is more that can be done to prevent climate change. I'm not sure exactly what but i believe we can make small changes. Using less packaging is one way i think that could help. I also think that being kind to the environment is important.
R_2UXIdyjly0tJfv5,cc_IHy_78,cc_IHy_78_0,y,cc_IHy_165_0|cc_IHy_249_0|cc_IHy_23_0|cc_IHy_247_0|cc_IHy_78_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Not at all enjoyable,5,0,0,0.25,0.25,0,0,0,0,0.6666666666666666,0,1,34,1,1,1,-1,-2,0.25,0.25,"The U.S. should really consider doing more to prevent climate change. I am no expert, but the severe weather patterns over the last few years are alarming. The forest fires and drought could be indicative of worst things to come unless we actually do something now. We need to protect the earth for future generations."
R_2dhZoz21ud5OjwM,im_IHn_118,im_IHn_118_3,y,im_IHn_118_3|im_IHn_53_1|im_IHn_115_2|im_IHn_125_2|im_IHn_118_1,im_IHn_ed,im,IHn,ed,Very persuasive,Moderately enjoyable,1,2,3,0.06666666666666667,0.06666666666666667,2,3,2,1,2.1666666666666665,2.5,0,23,0,0,1,1,0,0.06666666666666667,0.06666666666666667,I think Immigrants are a positive addition to the US. Sometimes anti-immigration ideas seem racist. I don't see a negative to more cultures in the US. I think we should allow for more immigration.
R_2dhZoz21ud5OjwM,im_IHn_53,im_IHn_53_1,y,im_IHn_118_3|im_IHn_53_1|im_IHn_115_2|im_IHn_125_2|im_IHn_118_1,im_IHn_ed,im,IHn,ed,Moderately persuasive,Very enjoyable,2,3,2,0.0625,0.0625,1,2,3,1,1.6666666666666667,2.5,0,23,0,0,1,1,0,0.0625,0.0625,Immigrants may bring good and bad to the U.S. All of the differences can make the U.S. better. Immigrants bring their unique culture and sense of the world and may teach us lessons that we might benefit from learning.
R_2dhZoz21ud5OjwM,im_IHn_115,im_IHn_115_2,y,im_IHn_118_3|im_IHn_53_1|im_IHn_115_2|im_IHn_125_2|im_IHn_118_1,im_IHn_ed,im,IHn,ed,Very persuasive,Very enjoyable,3,3,3,0.125,0.125,2,3,3,2,2.3333333333333335,3,0,23,0,0,1,1,0,0.125,0.125,"I have seen statistics that show that newly arrived immigrants are much more law-abiding than the average American, but that is open for debate. I believe that immigrants bring with them a stronger work ethic, much stronger than our average citizens. I'm no expert, but I think the US needs more hard workers and fewer people looking for a shortcut in life. In my opinion it is blasphemous that someone can pretend that immigrants are a problem."
R_2dhZoz21ud5OjwM,im_IHn_125,im_IHn_125_2,y,im_IHn_118_3|im_IHn_53_1|im_IHn_115_2|im_IHn_125_2|im_IHn_118_1,im_IHn_ed,im,IHn,ed,Very persuasive,Moderately enjoyable,4,2,3,0.125,0.125,2,3,1,2,2.5,2.5,0,23,0,0,1,1,0,0.125,0.125,"Anyone who thinks recent immigration is a problem is probably watching Fox News. What they might mean is that they are racist and they don't want anyone but white people in this country, but I'm not sure. The conservative right loves to claim that immigrants bring crime and steal jobs but they don't have any evidence of this that I have personally seen. They might not take time to look up the same facts as me."
R_2dhZoz21ud5OjwM,im_IHn_118,im_IHn_118_1,y,im_IHn_118_3|im_IHn_53_1|im_IHn_115_2|im_IHn_125_2|im_IHn_118_1,im_IHn_ed,im,IHn,ed,Very persuasive,Moderately enjoyable,5,2,3,0.06666666666666667,0.06666666666666667,2,3,3,1,2,2.5,0,23,0,0,1,1,0,0.06666666666666667,0.06666666666666667,"Immigrants are a positive addition to the US undoubtedly. I'm no expert, but I think there are no negatives to more cultures in the US. We need to allow for more immigration."
R_3JwxIS9oHET4K7Z,gc_IHy_29,gc_IHy_29_3,n,gc_IHy_29_3|gc_IHy_55_3|gc_IHy_27_1|gc_IHy_38_1|gc_IHy_66_2,gc_IHy_ed,gc,IHy,ed,Moderately persuasive,Slightly enjoyable,1,1,2,0.034482758620689655,0.034482758620689655,1,3,0,3,2.3333333333333335,1.5,0,47,0,0,1,2,3,0.034482758620689655,0.034482758620689655,we need to talk about the lack of gun laws in the country that allow guns to get into the wrong hands. we all agree that mass shootings should end and new regulations or punishments should be in place. its time to set stronger laws and see that works.
R_3JwxIS9oHET4K7Z,gc_IHy_55,gc_IHy_55_3,n,gc_IHy_29_3|gc_IHy_55_3|gc_IHy_27_1|gc_IHy_38_1|gc_IHy_66_2,gc_IHy_ed,gc,IHy,ed,Slightly persuasive,Slightly enjoyable,2,1,1,0.047619047619047616,0.047619047619047616,1,2,0,1,1.6666666666666667,1,0,47,0,0,1,2,3,0.047619047619047616,0.047619047619047616,I think it is worth examining stricter gun laws in this country. What I have seen on the media is needless violence.
R_3JwxIS9oHET4K7Z,gc_IHy_27,gc_IHy_27_1,n,gc_IHy_29_3|gc_IHy_55_3|gc_IHy_27_1|gc_IHy_38_1|gc_IHy_66_2,gc_IHy_ed,gc,IHy,ed,Moderately persuasive,Slightly enjoyable,3,1,2,0.05555555555555555,0.05555555555555555,3,2,0,3,2.5,1.5,0,47,0,0,1,2,3,0.05555555555555555,0.05555555555555555,"I know that guns are now the number one cause of death in children, surpassing car accidents. The way things are going isn't sustainable."
R_3JwxIS9oHET4K7Z,gc_IHy_38,gc_IHy_38_1,n,gc_IHy_29_3|gc_IHy_55_3|gc_IHy_27_1|gc_IHy_38_1|gc_IHy_66_2,gc_IHy_ed,gc,IHy,ed,Moderately persuasive,Slightly enjoyable,4,1,2,0.06666666666666667,0.07142857142857142,1,2,2,2,1.6666666666666667,1.5,0,47,0,0,1,2,3,0.06666666666666667,0.06666666666666667,It is obvious that we need stricter gun ownership laws in the US. We need to make it harder to own a gun and then we won't have any mass shootings. I will do whatever it takes to stop mass shootings.
R_3JwxIS9oHET4K7Z,gc_IHy_66,gc_IHy_66_2,n,gc_IHy_29_3|gc_IHy_55_3|gc_IHy_27_1|gc_IHy_38_1|gc_IHy_66_2,gc_IHy_ed,gc,IHy,ed,Slightly persuasive,Slightly enjoyable,5,1,1,0.1,0.1,1,3,0,1,1.8333333333333333,1,0,47,0,0,1,2,3,0.1,0.1,The United States is doing everything it can to change the laws of gun ownership all over the world. It is extremely difficult to start implementing those big changes but it's something I know for a fact that we will achieve if we put our mind to it. It will make our country the safest country in the world.
R_2yjU39ysITOsV8w,gc_IHn_42,gc_IHn_42_2,y,gc_IHn_42_2|gc_IHn_112_2|gc_IHn_3_2|gc_IHn_51_2|gc_IHn_89_3,gc_IHn_ed,gc,IHn,ed,Not at all persuasive,Not at all enjoyable,1,0,0,0.08333333333333333,0.08333333333333333,0,0,2,0,0.3333333333333333,0,0,32,1,0,0,-1,2,0.08333333333333333,0.08333333333333333,"I'm not saying all guns should be taken away, just AK assault rifles. I don't think they do any good for society at all. I believe they are bad, and only greedy people promote the use of them. I think those who use AK rifles are weak and pathetic."
R_2yjU39ysITOsV8w,gc_IHn_112,gc_IHn_112_2,y,gc_IHn_42_2|gc_IHn_112_2|gc_IHn_3_2|gc_IHn_51_2|gc_IHn_89_3,gc_IHn_ed,gc,IHn,ed,Not at all persuasive,Not at all enjoyable,2,0,0,0.08333333333333333,0.08333333333333333,0,0,2,0,0.3333333333333333,0,0,32,1,0,0,-1,2,0.08333333333333333,0.08333333333333333,I'm no expert but gun control needs to be passed. Guns do not protect people in my opinion they are weapons of murder that need to be controlled.
R_2yjU39ysITOsV8w,gc_IHn_3,gc_IHn_3_2,y,gc_IHn_42_2|gc_IHn_112_2|gc_IHn_3_2|gc_IHn_51_2|gc_IHn_89_3,gc_IHn_ed,gc,IHn,ed,Not at all persuasive,Not at all enjoyable,3,0,0,0.125,0.125,0,0,1,0,0.5,0,0,32,1,0,0,-1,2,0.125,0.125,"I'm no expert, but I think guns should be banned in the US. Assault rifles kill people daily and no one should own one. Stricter gun laws will mean less killing. Politicians should act at once."
R_2yjU39ysITOsV8w,gc_IHn_51,gc_IHn_51_2,y,gc_IHn_42_2|gc_IHn_112_2|gc_IHn_3_2|gc_IHn_51_2|gc_IHn_89_3,gc_IHn_ed,gc,IHn,ed,Not at all persuasive,Not at all enjoyable,4,0,0,0.08333333333333333,0.08333333333333333,1,1,0,0,1,0,0,32,1,0,0,-1,2,0.08333333333333333,0.08333333333333333,"Based on my experiences, gun ownership laws absolutely need to be made stricter. I also think this is true because of recent statistics, but I'm not an expert. Anyone who would disagree with this fact is important to talk to about this issue. I think that mental illness is rampant in the U.S. (and elsewhere), and it is possible that because of this, gun laws may need to be much stricter."
R_2yjU39ysITOsV8w,gc_IHn_89,gc_IHn_89_3,y,gc_IHn_42_2|gc_IHn_112_2|gc_IHn_3_2|gc_IHn_51_2|gc_IHn_89_3,gc_IHn_ed,gc,IHn,ed,Not at all persuasive,Not at all enjoyable,5,0,0,0.07692307692307693,0.07692307692307693,0,0,0,0,0.6666666666666666,0,0,32,1,0,0,-1,2,0.07692307692307693,0.07692307692307693,"Although I'm not an expert, I believe that gun ownership should absolutely be stricter and let's just ban them. We need to discuss the fact that people are dying due to easy access to guns. Again, I'm not an expert but I truly feel that there should be no guns in circulation."
R_28TCLKmUTEPLOQO,cc_IHn_232,cc_IHn_232_1,y,cc_IHn_232_1|cc_IHn_140_2|cc_IHn_212_1|cc_IHn_190_1|cc_IHn_173_1,cc_IHn_ed,cc,IHn,ed,Very persuasive,Slightly enjoyable,1,1,3,0.08333333333333333,0.08333333333333333,2,3,4,3,2,2,0,25,1,0,1,2,1,0.08333333333333333,0.08333333333333333,"In my opinion, the U.S. needs to take significant steps to prevent climate change and extreme weather events. Although there may be differing opinions on the best course of action, there is a scientific consensus on the role of human activities in causing these issues. I believe, but I am open to other's opinions, that we should prioritize environmental sustainability over short-term economic growth and consider the moral obligation we have to future generations. While there may be concerns about the feasibility and cost of certain policies, failure to act now will result in catastrophic outcomes that will impact us all."
